resume_id,firstname,sex,race,call
4096,Hakim,male,black,0
4097,Hakim,male,black,0
4098,Jermaine,male,black,0
4099,Jill,female,white,0
4100,Jill,female,white,0
4101,Kareem,male,black,0
4102,Keisha,female,black,0
4103,Kenya,female,black,0
4104,Latoya,female,black,0
4105,Latoya,female,black,0
4106,Laurie,female,white,0
4107,Matthew,male,white,0
4108,Meredith,female,white,0
4109,Sarah,female,white,0
4110,Tamika,female,black,0
4111,Todd,male,white,0
4112,Tremayne,male,black,0
4113,Tremayne,male,black,0
4114,Tyrone,male,black,0
4115,Ebony,female,black,0
4116,Emily,female,white,0
4117,Jill,female,white,0
4118,Lakisha,female,black,0
4119,Greg,male,white,0
4120,Jay,male,white,0
4121,Leroy,male,black,0
4122,Rasheed,male,black,0
4123,Aisha,female,black,0
4124,Kareem,male,black,0
4125,Matthew,male,white,0
4126,Meredith,female,white,0
4127,Greg,male,white,1
4128,Jay,male,white,1
4129,Kareem,male,black,1
4130,Tamika,female,black,1
4131,Anne,female,white,0
4132,Latoya,female,black,0
4133,Meredith,female,white,0
4134,Tanisha,female,black,0
4135,Greg,male,white,0
4136,Jamal,male,black,0
4137,Latoya,female,black,0
4138,Neil,male,white,0
4139,Allison,female,white,0
4140,Ebony,female,black,0
4141,Lakisha,female,black,0
4142,Meredith,female,white,0
4143,Brett,male,white,1
4144,Ebony,female,black,1
4145,Neil,male,white,0
4146,Tremayne,male,black,1
4147,Anne,female,white,0
4148,Kareem,male,black,0
4149,Kenya,female,black,0
4150,Matthew,male,white,0
4151,Jill,female,white,0
4152,Kenya,female,black,0
4153,Sarah,female,white,0
4154,Tamika,female,black,0
4155,Brad,male,white,0
4156,Jermaine,male,black,0
4157,Neil,male,white,0
4158,Tamika,female,black,0
4159,Lakisha,female,black,0
4160,Matthew,male,white,0
4161,Meredith,female,white,0
4162,Rasheed,male,black,0
4163,Anne,female,white,0
4164,Rasheed,male,black,0
4165,Sarah,female,white,0
4166,Tremayne,male,black,0
4167,Greg,male,white,0
4168,Rasheed,male,black,0
4169,Tanisha,female,black,1
4170,Todd,male,white,0
4171,Brett,male,white,0
4172,Leroy,male,black,0
4173,Matthew,male,white,0
4174,Tamika,female,black,0
4175,Aisha,female,black,0
4176,Allison,female,white,0
4177,Sarah,female,white,0
4178,Tamika,female,black,0
4179,Allison,female,white,0
4180,Allison,female,white,0
4181,Anne,female,white,0
4182,Ebony,female,black,0
4183,Lakisha,female,black,0
4184,Latonya,female,black,0
4185,Kristen,female,white,0
4186,Sarah,female,white,0
4187,Tamika,female,black,0
4188,Tanisha,female,black,0
4189,Jill,female,white,0
4190,Latoya,female,black,0
4191,Kristen,female,white,1
4192,Lakisha,female,black,0
4193,Latonya,female,black,0
4194,Meredith,female,white,1
4195,Anne,female,white,0
4196,Carrie,female,white,0
4197,Ebony,female,black,0
4198,Emily,female,white,0
4199,Jill,female,white,0
4200,Kenya,female,black,0
4201,Tanisha,female,black,0
4202,Tremayne,male,black,0
4203,Carrie,female,white,0
4204,Jill,female,white,0
4205,Latoya,female,black,0
4206,Tanisha,female,black,0
4207,Laurie,female,white,0
4208,Tamika,female,black,0
4209,Sarah,female,white,0
4210,Tamika,female,black,0
4211,Emily,female,white,0
4212,Kenya,female,black,0
4213,Kristen,female,white,0
4214,Latonya,female,black,0
4215,Anne,female,white,0
4216,Carrie,female,white,0
4217,Darnell,male,black,0
4218,Hakim,male,black,0
4219,Jay,male,white,0
4220,Jill,female,white,0
4221,Lakisha,female,black,0
4222,Tamika,female,black,0
4223,Kenya,female,black,0
4224,Kristen,female,white,0
4225,Laurie,female,white,0
4226,Tamika,female,black,0
4227,Allison,female,white,0
4228,Keisha,female,black,0
4229,Kristen,female,white,0
4230,Sarah,female,white,0
4231,Tamika,female,black,0
4232,Tremayne,male,black,0
4233,Anne,female,white,0
4234,Ebony,female,black,0
4235,Kenya,female,black,0
4236,Kristen,female,white,0
4237,Aisha,female,black,0
4238,Allison,female,white,0
4239,Carrie,female,white,0
4240,Keisha,female,black,0
4241,Allison,female,white,0
4242,Jermaine,male,black,1
4243,Leroy,male,black,0
4244,Neil,male,white,1
4245,Jay,male,white,0
4246,Jill,female,white,1
4247,Kenya,female,black,1
4248,Kristen,female,white,0
4249,Latoya,female,black,1
4250,Rasheed,male,black,0
4251,Ebony,female,black,0
4252,Geoffrey,male,white,0
4253,Jay,male,white,0
4254,Jill,female,white,0
4255,Kenya,female,black,0
4256,Latonya,female,black,0
4257,Sarah,female,white,0
4258,Tanisha,female,black,0
4259,Brendan,male,white,0
4260,Emily,female,white,0
4261,Kristen,female,white,0
4262,Latoya,female,black,0
4263,Rasheed,male,black,0
4264,Tamika,female,black,0
4265,Jill,female,white,0
4266,Latoya,female,black,0
4267,Laurie,female,white,0
4268,Tamika,female,black,0
4269,Carrie,female,white,0
4270,Ebony,female,black,0
4271,Ebony,female,black,0
4272,Kenya,female,black,0
4273,Kristen,female,white,0
4274,Todd,male,white,0
4275,Aisha,female,black,0
4276,Allison,female,white,0
4277,Carrie,female,white,0
4278,Latoya,female,black,0
4279,Laurie,female,white,0
4280,Sarah,female,white,0
4281,Tamika,female,black,0
4282,Tanisha,female,black,0
4283,Carrie,female,white,0
4284,Keisha,female,black,0
4285,Latonya,female,black,0
4286,Leroy,male,black,1
4287,Neil,male,white,1
4288,Sarah,female,white,0
4289,Aisha,female,black,0
4290,Anne,female,white,0
4291,Latoya,female,black,0
4292,Meredith,female,white,0
4293,Carrie,female,white,0
4294,Kenya,female,black,0
4295,Kristen,female,white,1
4296,Lakisha,female,black,0
4297,Meredith,female,white,1
4298,Tremayne,male,black,0
4299,Jill,female,white,0
4300,Kristen,female,white,0
4301,Latoya,female,black,0
4302,Tamika,female,black,0
4303,Carrie,female,white,0
4304,Emily,female,white,0
4305,Latoya,female,black,0
4306,Tanisha,female,black,0
4307,Ebony,female,black,0
4308,Emily,female,white,0
4309,Laurie,female,white,0
4310,Tremayne,male,black,0
4311,Laurie,female,white,0
4312,Tamika,female,black,0
4313,Carrie,female,white,0
4314,Lakisha,female,black,0
4315,Latonya,female,black,0
4316,Meredith,female,white,0
4317,Allison,female,white,0
4318,Carrie,female,white,0
4319,Jill,female,white,0
4320,Kareem,male,black,0
4321,Latonya,female,black,0
4322,Latoya,female,black,0
4323,Anne,female,white,0
4324,Emily,female,white,0
4325,Kenya,female,black,0
4326,Tanisha,female,black,0
4327,Jermaine,male,black,0
4328,Latonya,female,black,0
4329,Laurie,female,white,0
4330,Sarah,female,white,0
4331,Jermaine,male,black,0
4332,Kenya,female,black,0
4333,Kristen,female,white,1
4334,Meredith,female,white,0
4335,Sarah,female,white,1
4336,Tanisha,female,black,1
4337,Anne,female,white,0
4338,Brad,male,white,0
4339,Emily,female,white,0
4340,Hakim,male,black,0
4341,Jermaine,male,black,0
4342,Jermaine,male,black,0
4343,Jill,female,white,0
4344,Jill,female,white,0
4345,Keisha,female,black,0
4346,Lakisha,female,black,0
4347,Lakisha,female,black,0
4348,Latonya,female,black,0
4349,Latoya,female,black,0
4350,Latoya,female,black,0
4351,Latoya,female,black,0
4352,Laurie,female,white,0
4353,Laurie,female,white,0
4354,Laurie,female,white,0
4355,Matthew,male,white,0
4356,Meredith,female,white,0
4357,Rasheed,male,black,0
4358,Sarah,female,white,0
4359,Todd,male,white,0
4360,Tremayne,male,black,0
4361,Anne,female,white,0
4362,Jill,female,white,0
4363,Latoya,female,black,1
4364,Tamika,female,black,0
4365,Greg,male,white,0
4366,Jay,male,white,0
4367,Latonya,female,black,0
4368,Tyrone,male,black,0
4369,Brad,male,white,0
4370,Kristen,female,white,1
4371,Latoya,female,black,0
4372,Tanisha,female,black,0
4373,Kristen,female,white,0
4374,Latonya,female,black,0
4375,Sarah,female,white,0
4376,Tanisha,female,black,0
4377,Darnell,male,black,0
4378,Keisha,female,black,0
4379,Meredith,female,white,0
4380,Neil,male,white,0
4381,Geoffrey,male,white,0
4382,Keisha,female,black,0
4383,Latonya,female,black,0
4384,Matthew,male,white,0
4385,Brad,male,white,0
4386,Greg,male,white,0
4387,Latoya,female,black,0
4388,Tremayne,male,black,0
4389,Geoffrey,male,white,0
4390,Latoya,female,black,0
4391,Neil,male,white,0
4392,Tyrone,male,black,0
4393,Anne,female,white,0
4394,Emily,female,white,0
4395,Hakim,male,black,0
4396,Latonya,female,black,0
4397,Ebony,female,black,0
4398,Laurie,female,white,0
4399,Meredith,female,white,0
4400,Tamika,female,black,0
4401,Greg,male,white,1
4402,Latoya,female,black,1
4403,Neil,male,white,0
4404,Tanisha,female,black,1
4405,Allison,female,white,0
4406,Ebony,female,black,0
4407,Jill,female,white,0
4408,Kenya,female,black,0
4409,Ebony,female,black,1
4410,Emily,female,white,1
4411,Aisha,female,black,0
4412,Carrie,female,white,1
4413,Ebony,female,black,0
4414,Emily,female,white,0
4415,Emily,female,white,0
4416,Kareem,male,black,0
4417,Matthew,male,white,0
4418,Tremayne,male,black,0
4419,Kristen,female,white,0
4420,Sarah,female,white,0
4421,Tamika,female,black,0
4422,Tanisha,female,black,0
4423,Allison,female,white,0
4424,Keisha,female,black,0
4425,Kristen,female,white,0
4426,Tamika,female,black,0
4427,Brett,male,white,0
4428,Jamal,male,black,1
4429,Anne,female,white,0
4430,Ebony,female,black,0
4431,Emily,female,white,0
4432,Rasheed,male,black,0
4433,Anne,female,white,0
4434,Jill,female,white,0
4435,Kenya,female,black,0
4436,Latoya,female,black,0
4437,Aisha,female,black,0
4438,Anne,female,white,0
4439,Latoya,female,black,0
4440,Meredith,female,white,0
4441,Kenya,female,black,0
4442,Kristen,female,white,0
4443,Laurie,female,white,0
4444,Tamika,female,black,0
4445,Anne,female,white,0
4446,Ebony,female,black,0
4447,Keisha,female,black,0
4448,Laurie,female,white,0
4449,Aisha,female,black,0
4450,Anne,female,white,0
4451,Jill,female,white,0
4452,Kristen,female,white,0
4453,Lakisha,female,black,0
4454,Rasheed,male,black,0
4455,Aisha,female,black,0
4456,Anne,female,white,0
4457,Emily,female,white,0
4458,Tamika,female,black,0
4459,Anne,female,white,0
4460,Emily,female,white,0
4461,Jermaine,male,black,0
4462,Latonya,female,black,0
4463,Latonya,female,black,0
4464,Laurie,female,white,0
4465,Aisha,female,black,0
4466,Meredith,female,white,0
4467,Sarah,female,white,0
4468,Tanisha,female,black,0
4469,Brett,male,white,0
4470,Leroy,male,black,0
4471,Brendan,male,white,0
4472,Geoffrey,male,white,0
4473,Jamal,male,black,0
4474,Kareem,male,black,0
4475,Matthew,male,white,1
4476,Tremayne,male,black,0
4477,Anne,female,white,0
4478,Kenya,female,black,0
4479,Laurie,female,white,0
4480,Tanisha,female,black,0
4481,Anne,female,white,0
4482,Jill,female,white,0
4483,Keisha,female,black,0
4484,Kristen,female,white,0
4485,Lakisha,female,black,0
4486,Latonya,female,black,0
4487,Aisha,female,black,0
4488,Anne,female,white,0
4489,Kristen,female,white,0
4490,Matthew,male,white,0
4491,Tamika,female,black,0
4492,Tanisha,female,black,0
4493,Aisha,female,black,0
4494,Allison,female,white,0
4495,Lakisha,female,black,0
4496,Sarah,female,white,0
4497,Aisha,female,black,0
4498,Emily,female,white,0
4499,Keisha,female,black,0
4500,Kenya,female,black,0
4501,Laurie,female,white,0
4502,Sarah,female,white,0
4503,Allison,female,white,0
4504,Emily,female,white,0
4505,Tamika,female,black,0
4506,Tanisha,female,black,0
4507,Carrie,female,white,0
4508,Kenya,female,black,0
4509,Sarah,female,white,0
4510,Tanisha,female,black,0
4511,Allison,female,white,0
4512,Darnell,male,black,0
4513,Ebony,female,black,0
4514,Jay,male,white,0
4515,Jill,female,white,0
4516,Keisha,female,black,0
4517,Laurie,female,white,0
4518,Sarah,female,white,0
4519,Tamika,female,black,0
4520,Tanisha,female,black,0
4521,Aisha,female,black,0
4522,Allison,female,white,0
4523,Brett,male,white,0
4524,Jermaine,male,black,0
4525,Jill,female,white,0
4526,Keisha,female,black,0
4527,Anne,female,white,0
4528,Latonya,female,black,0
4529,Laurie,female,white,0
4530,Tanisha,female,black,0
4531,Aisha,female,black,0
4532,Carrie,female,white,0
4533,Kristen,female,white,0
4534,Tamika,female,black,0
4535,Brendan,male,white,0
4536,Carrie,female,white,0
4537,Lakisha,female,black,0
4538,Latonya,female,black,0
4539,Latoya,female,black,0
4540,Meredith,female,white,0
4541,Brett,male,white,0
4542,Latonya,female,black,0
4543,Anne,female,white,0
4544,Emily,female,white,0
4545,Latoya,female,black,0
4546,Tamika,female,black,0
4547,Carrie,female,white,0
4548,Latonya,female,black,0
4549,Laurie,female,white,0
4550,Tremayne,male,black,0
4551,Aisha,female,black,0
4552,Carrie,female,white,0
4553,Carrie,female,white,0
4554,Emily,female,white,0
4555,Jill,female,white,0
4556,Kenya,female,black,0
4557,Latonya,female,black,0
4558,Tanisha,female,black,0
4559,Allison,female,white,1
4560,Carrie,female,white,0
4561,Ebony,female,black,0
4562,Leroy,male,black,1
4563,Anne,female,white,0
4564,Anne,female,white,0
4565,Brad,male,white,0
4566,Brett,male,white,0
4567,Brett,male,white,0
4568,Carrie,female,white,0
4569,Darnell,male,black,0
4570,Ebony,female,black,0
4571,Emily,female,white,0
4572,Hakim,male,black,0
4573,Jamal,male,black,0
4574,Jamal,male,black,0
4575,Jay,male,white,0
4576,Jay,male,white,0
4577,Jermaine,male,black,0
4578,Kristen,female,white,0
4579,Kristen,female,white,0
4580,Lakisha,female,black,0
4581,Latoya,female,black,0
4582,Meredith,female,white,0
4583,Meredith,female,white,0
4584,Neil,male,white,0
4585,Rasheed,male,black,0
4586,Rasheed,male,black,0
4587,Sarah,female,white,0
4588,Sarah,female,white,0
4589,Tamika,female,black,0
4590,Tamika,female,black,0
4591,Tanisha,female,black,0
4592,Tremayne,male,black,0
4593,Tremayne,male,black,0
4594,Tyrone,male,black,0
4595,Allison,female,white,0
4596,Jill,female,white,0
4597,Tamika,female,black,0
4598,Tremayne,male,black,0
4599,Aisha,female,black,0
4600,Brendan,male,white,0
4601,Jermaine,male,black,0
4602,Jill,female,white,0
4603,Jill,female,white,0
4604,Kenya,female,black,1
4605,Sarah,female,white,0
4606,Tamika,female,black,0
4607,Kristen,female,white,0
4608,Latoya,female,black,0
4609,Leroy,male,black,0
4610,Meredith,female,white,0
4611,Jill,female,white,0
4612,Kristen,female,white,1
4613,Latoya,female,black,0
4614,Tamika,female,black,0
4615,Anne,female,white,0
4616,Latonya,female,black,0
4617,Neil,male,white,0
4618,Rasheed,male,black,0
4619,Allison,female,white,0
4620,Emily,female,white,0
4621,Lakisha,female,black,0
4622,Tanisha,female,black,0
4623,Greg,male,white,0
4624,Kenya,female,black,0
4625,Kristen,female,white,0
4626,Tamika,female,black,0
4627,Brett,male,white,0
4628,Darnell,male,black,0
4629,Ebony,female,black,0
4630,Meredith,female,white,0
4631,Ebony,female,black,0
4632,Kristen,female,white,0
4633,Latoya,female,black,0
4634,Sarah,female,white,0
4635,Brad,male,white,0
4636,Latonya,female,black,0
4637,Rasheed,male,black,0
4638,Sarah,female,white,0
4639,Aisha,female,black,0
4640,Latoya,female,black,0
4641,Laurie,female,white,0
4642,Meredith,female,white,0
4643,Brendan,male,white,0
4644,Emily,female,white,0
4645,Kenya,female,black,0
4646,Kenya,female,black,0
4647,Kristen,female,white,0
4648,Latonya,female,black,0
4649,Rasheed,male,black,0
4650,Sarah,female,white,0
4651,Allison,female,white,0
4652,Keisha,female,black,0
4653,Kristen,female,white,0
4654,Tamika,female,black,0
4655,Allison,female,white,0
4656,Keisha,female,black,0
4657,Kristen,female,white,0
4658,Tamika,female,black,0
4659,Jamal,male,black,0
4660,Kareem,male,black,0
4661,Kristen,female,white,0
4662,Laurie,female,white,0
4663,Emily,female,white,0
4664,Kristen,female,white,0
4665,Kristen,female,white,0
4666,Rasheed,male,black,0
4667,Tamika,female,black,0
4668,Tamika,female,black,0
4669,Aisha,female,black,0
4670,Emily,female,white,0
4671,Kenya,female,black,0
4672,Sarah,female,white,0
4673,Aisha,female,black,0
4674,Anne,female,white,0
4675,Emily,female,white,0
4676,Tamika,female,black,0
4677,Jill,female,white,0
4678,Lakisha,female,black,1
4679,Latoya,female,black,1
4680,Laurie,female,white,0
4681,Carrie,female,white,0
4682,Kristen,female,white,0
4683,Latonya,female,black,0
4684,Tamika,female,black,0
4685,Aisha,female,black,0
4686,Geoffrey,male,white,0
4687,Jill,female,white,0
4688,Kristen,female,white,0
4689,Tanisha,female,black,0
4690,Tremayne,male,black,0
4691,Aisha,female,black,0
4692,Allison,female,white,0
4693,Latoya,female,black,0
4694,Sarah,female,white,0
4695,Carrie,female,white,0
4696,Ebony,female,black,0
4697,Emily,female,white,0
4698,Tamika,female,black,0
4699,Aisha,female,black,0
4700,Carrie,female,white,1
4701,Lakisha,female,black,0
4702,Sarah,female,white,1
4703,Jamal,male,black,0
4704,Neil,male,white,1
4705,Todd,male,white,0
4706,Tyrone,male,black,1
4707,Jay,male,white,0
4708,Neil,male,white,0
4709,Tremayne,male,black,0
4710,Tyrone,male,black,0
4711,Hakim,male,black,0
4712,Jay,male,white,0
4713,Kenya,female,black,0
4714,Laurie,female,white,0
4715,Allison,female,white,0
4716,Kristen,female,white,0
4717,Latonya,female,black,0
4718,Tamika,female,black,0
4719,Aisha,female,black,0
4720,Allison,female,white,0
4721,Carrie,female,white,0
4722,Jill,female,white,0
4723,Lakisha,female,black,0
4724,Tamika,female,black,0
4725,Aisha,female,black,0
4726,Allison,female,white,1
4727,Emily,female,white,0
4728,Emily,female,white,0
4729,Kenya,female,black,1
4730,Leroy,male,black,0
4731,Aisha,female,black,0
4732,Anne,female,white,0
4733,Carrie,female,white,0
4734,Lakisha,female,black,0
4735,Jill,female,white,0
4736,Kenya,female,black,1
4737,Kristen,female,white,1
4738,Latonya,female,black,1
4739,Latonya,female,black,0
4740,Sarah,female,white,1
4741,Ebony,female,black,0
4742,Jill,female,white,0
4743,Kristen,female,white,0
4744,Latoya,female,black,0
4745,Anne,female,white,0
4746,Emily,female,white,0
4747,Lakisha,female,black,0
4748,Sarah,female,white,0
4749,Tamika,female,black,0
4750,Tamika,female,black,0
4751,Carrie,female,white,0
4752,Kenya,female,black,0
4753,Meredith,female,white,0
4754,Tanisha,female,black,0
4755,Allison,female,white,0
4756,Allison,female,white,0
4757,Emily,female,white,0
4758,Kenya,female,black,1
4759,Lakisha,female,black,0
4760,Latonya,female,black,0
4761,Aisha,female,black,0
4762,Carrie,female,white,0
4763,Kristen,female,white,0
4764,Tamika,female,black,0
4765,Jill,female,white,0
4766,Tamika,female,black,0
4767,Anne,female,white,0
4768,Jay,male,white,0
4769,Latonya,female,black,0
4770,Latoya,female,black,0
4771,Meredith,female,white,0
4772,Tanisha,female,black,0
4773,Laurie,female,white,0
4774,Tyrone,male,black,0
4775,Aisha,female,black,0
4776,Allison,female,white,0
4777,Sarah,female,white,0
4778,Tamika,female,black,0
4779,Brad,male,white,0
4780,Carrie,female,white,0
4781,Latonya,female,black,0
4782,Latonya,female,black,0
4783,Brendan,male,white,1
4784,Ebony,female,black,1
4785,Emily,female,white,0
4786,Jill,female,white,0
4787,Kenya,female,black,0
4788,Latoya,female,black,0
4789,Laurie,female,white,1
4790,Tamika,female,black,0
4791,Geoffrey,male,white,0
4792,Greg,male,white,0
4793,Kareem,male,black,0
4794,Tremayne,male,black,0
4795,Brad,male,white,0
4796,Darnell,male,black,0
4797,Ebony,female,black,0
4798,Emily,female,white,0
4799,Geoffrey,male,white,0
4800,Greg,male,white,0
4801,Hakim,male,black,0
4802,Jamal,male,black,0
4803,Jay,male,white,0
4804,Jill,female,white,0
4805,Kareem,male,black,0
4806,Kareem,male,black,0
4807,Kenya,female,black,0
4808,Kenya,female,black,0
4809,Lakisha,female,black,0
4810,Laurie,female,white,0
4811,Laurie,female,white,0
4812,Laurie,female,white,0
4813,Leroy,male,black,0
4814,Meredith,female,white,0
4815,Meredith,female,white,0
4816,Rasheed,male,black,0
4817,Sarah,female,white,0
4818,Sarah,female,white,0
4819,Tanisha,female,black,0
4820,Todd,male,white,0
4821,Tremayne,male,black,0
4822,Tyrone,male,black,0
4823,Allison,female,white,0
4824,Latonya,female,black,0
4825,Meredith,female,white,0
4826,Tamika,female,black,0
4827,Brad,male,white,1
4828,Kareem,male,black,0
4829,Keisha,female,black,0
4830,Matthew,male,white,1
4831,Anne,female,white,0
4832,Emily,female,white,0
4833,Lakisha,female,black,0
4834,Tamika,female,black,0
4835,Brad,male,white,0
4836,Darnell,male,black,0
4837,Todd,male,white,0
4838,Tremayne,male,black,0
4839,Brendan,male,white,0
4840,Brett,male,white,0
4841,Jamal,male,black,0
4842,Kareem,male,black,0
4843,Kenya,female,black,0
4844,Kristen,female,white,1
4845,Latoya,female,black,0
4846,Laurie,female,white,0
4847,Carrie,female,white,1
4848,Kristen,female,white,1
4849,Latonya,female,black,1
4850,Tyrone,male,black,0
4851,Ebony,female,black,0
4852,Jill,female,white,0
4853,Meredith,female,white,0
4854,Tanisha,female,black,0
4855,Geoffrey,male,white,0
4856,Greg,male,white,0
4857,Jamal,male,black,0
4858,Tamika,female,black,0
4859,Jamal,male,black,0
4860,Latonya,female,black,1
4861,Matthew,male,white,0
4862,Sarah,female,white,1
4863,Allison,female,white,0
4864,Jill,female,white,0
4865,Lakisha,female,black,0
4866,Tamika,female,black,0
4867,Ebony,female,black,0
4868,Jay,male,white,0
4869,Latonya,female,black,0
4870,Laurie,female,white,0
